,Product_id,manufacturer,Device Type,Status,Warranty_name,Warranty_price,org_price,last_month_price,Color,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,Optical Drive,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count
353,11051009,ایسوس,Vivobook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),5221100.0,239300000.0,229000000,خاکستری,1.8,Intel,Corei3,1115G4,6,12,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
354,11116237,لنوو,,marketable,رایانه پایتخت ویرا,4556200.0,208895000.0,193800000,مشکی,1.7,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeforceMX350GDDR5,
355,11115804,دل,Vostro,marketable,کندل ایران,7085000.0,324990000.0,0,خاکستری,1.59,Intel,Corei5,1135G7,8,8,14.0,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,
356,11261833,اپل,MacBook,marketable,آروند,28122000.0,1249500000.0,1099900000,نقره ای,2.16,Apple,M2Pro,M2 Pro (12 Cores),12,16,16.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M2Pro,
357,11272128,ایسر,Aspire,marketable,بازرگانی مهر کارن,4992200.0,229000000.0,198000000,ذغالی,1.9,AMD,Ryzen5,3500U,4,4,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,RadeonVEGA8,لیتیوم پلیمری
358,11237169,ام اس آی,Stealth,marketable,ماتریس,15892200.0,729000000.0,719000000,مشکی,2.1,Intel,Corei7,13620H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,Intel,GeForceRTX4050,سه سلولی
359,11301637,دل,Vostro,marketable,لپ تک,3902200.0,179000000.0,169000000,مشکی,1.7,AMD,Ryzen3,3250U,4,4,15.6,TN,بدون درایو نوری,DDR4,SSD,Linux,AMD,RadeonGraphics,لیتیوم پلیمری
360,8651704,لنوو,IdeaPad,marketable,رایانه پایتخت ویرا,4207400.0,192930000.0,0,خاکستری,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
361,8568593,ایسوس,ROG,marketable,امرتات,15837700.0,726500000.0,0,مشکی,2.0,Intel,Corei7,12700H,24,16,16.0,,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GEFORCERTX3060,چهار سلولی
362,9627637,اپل,MacBook,marketable,پیکسل,16023000.0,734900000.0,0,بژ,1.24,Apple,M2,8‑Core,20,8,13.6,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M210‑core,لیتیوم پلیمری
363,12502277,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,4043900.0,185000000.0,172400000,خاکستری,1.63,Intel,Corei3,1215U,10,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
364,9490633,ایسوس,B,out_of_stock,,,,614000000,,2.0,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3070-8GBGDDR6,لیتیوم یونی
365,9491284,ام اس آی,Thin,marketable,هوشمند سرویس فرتاک (همتا سرویس فرتاک),11663000.0,480000000.0,0,مشکی,1.86,Intel,Corei7,11800H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeforceRTX3050,سه سلولی
366,9675250,ایسوس,TUF,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),13472400.0,618000000.0,595000000,مشکی,2.0,Intel,Corei7,12650H,24,16,15.6,WV,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050Ti,
367,10412662,لنوو,ThinkPad,marketable,الماس رایان ایرانیان,11009000.0,504990000.0,493000000,مشکی,1.7,Intel,Corei7,1255U,12,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX550,
368,10876357,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,4054800.0,186000000.0,178500000,سرمه ای,1.7,AMD,Ryzen3,3250U,4,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,AMD,RADEONRXVega3,لیتیوم-یونی
369,9943357,ایسوس,ZenBook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),24416000.0,1120000000.0,1104850000,مشکی,1.75,Intel,Corei7,12700H,24,16,14.5,OLED,بدون درایو نوری,LPDDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050Ti,
370,9164254,ایسوس,ROG,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),13734000.0,625000000.0,630000000,خاکستری,2.5,AMD,Ryzen7,6800H,16,16,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060GDDR6,چهار سلولی
371,9869955,ایسوس,ROG,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),15674200.0,719000000.0,715000000,مشکی,2.3,Intel,Corei7,12700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeforceRTX3060GDDR6,لیتیوم پلیمری
372,10012264,لنوو,ThinkBook,marketable,امرتات,3716900.0,170500000.0,167500000,خاکستری,1.7,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHDGraphics,
373,12534101,لنوو,IGL,marketable,ایرانیان رهجو گستر,2528800.0,122200000.0,0,خاکستری,1.85,Intel,Celeron,N4020,4,4,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IntegratedIntelUHDGraphics600,
374,13003042,مایکروسافت,Surface,marketable,آرمان دیس دژ,12862000.0,569000000.0,0,مشکی,1.542,Intel,Corei7,1185G7,12,8,15.0,PixelSense Display,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IrisXe,
375,10308196,لنوو,ThinkPad,marketable,الماس رایان ایرانیان,9483000.0,435000000.0,421950000,مشکی,1.7,Intel,Corei5,1235U,12,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX550,
376,10319800,لنوو,IdeaPad,marketable,بانی نو,6638100.0,304400000.0,273990000,خاکستری,1.63,Intel,Corei7,1255U,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,
377,12297810,ایسوس,TUF,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),13559600.0,620000000.0,630000000,خاکستری,2.2,AMD,Ryzen7,7735HS,16,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4060,
378,11151717,ایسوس,Vivobook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),8044200.0,369000000.0,350000000,نقره ای,1.8,Intel,Corei5,1235U,12,16,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,
379,8927631,لنوو,ITL,marketable,ایرانیان رهجو گستر,4567100.0,212000000.0,198990000,مشکی,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX350,
380,6215977,لنوو,IdeaPad,marketable,دیبا کام پردازش سدرا,6518200.0,294000000.0,296400000,خاکستری,1.65,Intel,Corei7,1165G7,12,8,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeforceMX450,دو سلولی
381,12623326,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,4142000.0,199500000.0,0,خاکستری,1.65,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم پلیمری
382,12448420,ام اس آی,Katana,marketable,ماتریس,18944200.0,868850000.0,868850000,مشکی,2.25,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4070,
383,12065171,لنوو,,marketable,سریر,4011200.0,183900000.0,0,مشکی,1.7,Intel,Corei3,1215U,10,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
384,12957993,لنوو,LOQ,marketable,سریر,14235400.0,653000000.0,0,خاکستری,2.4,Intel,Corei7,13620H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4060,
385,9627637,اپل,MacBook,marketable,پیکسل,16023000.0,734900000.0,0,بژ,1.24,Apple,M2,8‑Core,20,8,13.6,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M210‑core,لیتیوم پلیمری
386,9675250,ایسوس,TUF,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),13472400.0,618000000.0,595000000,مشکی,2.0,Intel,Corei7,12650H,24,16,15.6,WV,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050Ti,
387,11341562,ایسوس,,marketable,آرتین تجارت آریا تدبیر,4796000.0,219600000.0,191200000,نقره ای,1.8,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
388,11345664,ایسوس,,marketable,آرتین تجارت آریا تدبیر,4687000.0,214100000.0,0,نقره ای,1.8,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
389,9490633,ایسوس,B,out_of_stock,,,,614000000,,2.0,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3070-8GBGDDR6,لیتیوم یونی
390,9491284,ام اس آی,Thin,marketable,هوشمند سرویس فرتاک (همتا سرویس فرتاک),11663000.0,480000000.0,0,مشکی,1.86,Intel,Corei7,11800H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeforceRTX3050,سه سلولی
391,12406608,لنوو,IAP,marketable,دیبا کام پردازش سدرا,3509800.0,168900000.0,0,مشکی,1.7,Intel,Corei3,1215U,10,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
392,12019914,ایسوس,,marketable,اندیشه ماندگار اطلس,11663000.0,533690000.0,557000000,مشکی,1.8,Intel,Corei7,13620H,24,16,15.6,,,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,
393,12868640,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,3902200.0,194300000.0,180800000,خاکستری,1.8,Intel,Corei3,1115G4,6,12,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
394,12996182,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,10594800.0,489600000.0,0,مشکی,1.88,Intel,Corei7,13700H,24,24,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHDGraphics,
395,12502277,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,4043900.0,185000000.0,172400000,خاکستری,1.63,Intel,Corei3,1215U,10,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
396,12501438,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,4207400.0,196000000.0,0,خاکستری,1.63,Intel,Corei3,1215U,10,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
397,8568593,ایسوس,ROG,marketable,امرتات,15837700.0,726500000.0,0,مشکی,2.0,Intel,Corei7,12700H,24,16,16.0,,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GEFORCERTX3060,چهار سلولی
398,8651704,لنوو,IdeaPad,marketable,رایانه پایتخت ویرا,4207400.0,192930000.0,0,خاکستری,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
399,11967656,ایسوس,,marketable,دیجیتال سرویس آژیراک,7074100.0,323600000.0,281000000,نقره ای,,Intel,Corei7,1165G7,12,8,15.6,,,DDR4,SSD,,NVIDIA,"GeForceMX330,2GBGDDR5",لیتیوم یونی
400,11509715,ایسوس,TUF,marketable,آرتین تجارت آریا تدبیر,8469300.0,400000000.0,379000000,مشکی,2.2,Intel,Corei5,11400H,12,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم-یونی
401,11981599,ایسوس,TUF,marketable,ویستا سرویس,10900000.0,470000000.0,470000000,مشکی,2.3,Intel,Corei5,11400H,12,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TiGDDR6,لیتیوم-یونی
402,12086741,ایسوس,TUF,marketable,(یکپارچه (سازگار، حامی(ویستا) و آواژنگ)),13843000.0,635000000.0,609000000,مشکی,2.0,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3060,
403,12223293,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,6267500.0,287500000.0,283000000,نقره ای,1.8,AMD,Ryzen5,5600H,16,8,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,AMD,RadeonGraphics,لیتیوم-یونی
404,12561064,لنوو,ThinkBook,marketable,سریر,4163800.0,191000000.0,197000000,خاکستری,1.7,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
405,12561561,لنوو,ThinkBook,marketable,دیبا کام پردازش سدرا,4229200.0,189000000.0,150000000,خاکستری,1.7,Intel,Corei3,1115G4,6,20,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
406,12720220,ایسر,Nitro,marketable,سازگار,12600400.0,578000000.0,0,مشکی,2.3,Intel,Ryzen7,R7 6800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,RTX3060,چهار سلولی
407,12864550,ایسوس,TUF,marketable,بازرگانی مهر,14606000.0,699000000.0,669900000,خاکستری,2.2,Intel,Corei7,13700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4050,
408,13080437,لنوو,ThinkPad,marketable,سریر,6213000.0,256500000.0,0,مشکی,1.39,Intel,Corei3,1115G4,6,8,13.3,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
409,13097400,اچ‌ پی,Victus,marketable,بازرگانی مهر,12426000.0,565000000.0,0,نقره ای,2.29,Intel,Corei7,13700H,24,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم پلیمری
410,13118459,ایسوس,,marketable,ویستا سرویس,5166600.0,211500000.0,0,خاکستری,1.8,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
411,13119021,ایسوس,ExpertBook,marketable,ویستا سرویس,7194000.0,310400000.0,0,سرمه ای تیره,1.69,Intel,Corei5,1235U,12,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
412,13119314,ایسوس,ExpertBook,marketable,ویستا سرویس,7739000.0,334650000.0,0,سرمه ای تیره,1.69,Intel,Corei5,1235U,12,40,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
413,2567760,مایکروسافت,Surface,marketable,آرمان دیس دژ,15042000.0,629000000.0,630000000,مشکی,1.288,Intel,Corei7,Quad-core 10th 1065G7,8,16,13.5,PixelSense Display,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IntelIrisPlusGraphics,
414,12623326,لنوو,IdeaPad,marketable,آرتین تجارت آریا تدبیر,4142000.0,199500000.0,0,خاکستری,1.65,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم پلیمری
415,12702507,اچ‌ پی,Victus,marketable,بازرگانی مهر,12426000.0,570000000.0,0,نقره ای,2.29,Intel,Corei7,13700H,24,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم پلیمری
416,12521525,اچ‌ پی,Spectre,marketable,نوآور همراه,16393600.0,766700000.0,749900000,نوک مدادی,1.3,Intel,Corei7,1355U,12,16,13.5,IPS level panel,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 11,Intel,IrisXe,
417,12096031,ام اس آی,Katana,marketable,امرتات,20633700.0,946500000.0,919500000,مشکی,2.25,Intel,Corei9,12900H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3070Ti,
418,11345664,ایسوس,,marketable,آرتین تجارت آریا تدبیر,4687000.0,214100000.0,0,نقره ای,1.8,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
419,11341562,ایسوس,,marketable,آرتین تجارت آریا تدبیر,4796000.0,219600000.0,191200000,نقره ای,1.8,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,
420,2564194,مایکروسافت,Surface,marketable,آرمان دیس دژ,13276200.0,565000000.0,0,سرمه ای تیره,1.288,Intel,Corei7,Quad-core 10th 1065G7,8,16,13.5,PixelSense Display,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IntelIrisPlusGraphics,
421,11400796,ایسر,Radeon,marketable,بازرگانی مهر کارن,6540000.0,251832000.0,209300000,نقره ای,1.8,AMD,Ryzen5,7520U,4,8,15.6,,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,AMD,Radeon,سه سلولی
422,9620445,اپل,MacBook,marketable,آروند,16132000.0,743900000.0,694900000,نقره ای,1.24,Apple,M2,8‑Core,20,8,13.6,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M210‑core,لیتیوم پلیمری
423,10659378,ایسوس,TUF,marketable,اندیشه ماندگار اطلس,9493900.0,435500000.0,413600000,مشکی,2.3,Intel,Corei5,11400H,12,16,15.6,IPS level panel,,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
424,9392839,اپل,MacBook,marketable,پیکسل,17331000.0,794900000.0,732900000,نقره ای,1.4,Apple,M2,8 Core,8,8,13.3,IPS level panel,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,10CoreApple-designedintegratedGPU,لیتیوم پلیمری
425,12529826,اپل,MacBook,marketable,پیکسل,16764200.0,768860000.0,744900000,سرمه ای,1.51,Apple,M2,M2 8-Cores,20,8,15.3,IPS level panel,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,Integrated10Cores,لیتیوم پلیمری
426,11161086,ایسوس,,marketable,آوات,3357200.0,153500000.0,151300000,نقره ای,1.8,Intel,Corei3,1115G4,6,4,15.6,,,DDR4,SSD,بدون سیستم عامل,Intel,UHD,لیتیوم-یونی
427,12537986,ایسوس,TUF,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),17788800.0,815900000.0,781700000,خاکستری,2.6,Intel,Corei9,13900H,24,16,17.3,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4060,لیتیوم-یونی
428,8425515,مایکروسافت,Surface,marketable,آروند,11532200.0,529000000.0,445000000,پلاتینیوم,1.265,AMD,Ryzen5,4680U,8,16,13.5,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,AMD,RadeonGraphics,
429,11051359,ایسوس,Vivobook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),4076600.0,169990000.0,167770000,نقره ای,1.7,Intel,Corei3,1215U,10,4,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHD,
430,11194543,ایسوس,TUF,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),15696000.0,720000000.0,636500000,مشکی,2.0,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,
431,11226949,اچ‌ پی,OMEN,marketable,امرتات,13080000.0,599900000.0,580000000,مشکی,2.3,AMD,Ryzen7,6800H,16,32,16.1,IPS level panel,,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,
432,11271935,مایکروسافت,Surface,marketable,آروند,19598200.0,879000000.0,899000000,مشکی,1.25,Intel,Corei7,1185G7,12,32,13.5,PixelSense Display,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IrisXe,لیتیومی
433,11281153,ایسوس,Vivobook,marketable,کسری سرویس (کسری تامین اندیشان ستد نیشتمان),7760800.0,355900000.0,0,خاکستری,1.8,Intel,Corei7,1165G7,12,12,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
434,11282547,ایسوس,ExpertBook,marketable,ویستا سرویس,4469000.0,204600000.0,0,سرمه ای تیره,1.7,Intel,Corei3,1115G4,6,12,15.6,TFT LCD,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,Intel,UHDGraphics,
435,11302147,دل,Inspiron,marketable,لپ تک,6954200.0,319000000.0,299000000,نقره ای,1.73,Intel,Corei5,1135G7,8,8,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,لیتیوم پلیمری
436,11331310,اچ‌ پی,Radeon,marketable,سریر,4054800.0,185900000.0,0,آبی کاربنی,1.69,AMD,Ryzen3,3250U,4,16,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,لیتیوم-یونی
437,11400857,ایسر,Radeon,marketable,بازرگانی مهر کارن,6147600.0,282000000.0,195300000,نقره ای,1.8,AMD,Ryzen5,7520U,4,8,15.6,,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,AMD,Radeon,سه سلولی
438,11463026,لنوو,Legion,marketable,دیبا کام پردازش سدرا,12644000.0,579900000.0,568000000,سرمه ای,2.4,AMD,Ryzen7,5800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3070,
439,11509715,ایسوس,TUF,marketable,آرتین تجارت آریا تدبیر,8469300.0,400000000.0,379000000,مشکی,2.2,Intel,Corei5,11400H,12,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم-یونی
440,11259880,اپل,MacBook,marketable,آروند,22552100.0,1029900000.0,989900000,خاکستری,1.6,Apple,M2Pro,M2 Pro (10 Cores),12,16,14.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,14-Cores,لیتیوم پلیمری
441,12305209,لنوو,LOQ,marketable,سریر,13298000.0,610000000.0,560000000,خاکستری,2.4,Intel,Corei7,13620H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4050,
442,12064743,اپل,MacBook,marketable,پیکسل,22628400.0,1027900000.0,994900000,نقره ای,1.6,Apple,M2Pro,M2 Pro (10 Cores),12,16,14.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,14-Cores,لیتیوم پلیمری
443,12223570,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,7749900.0,355200000.0,298368000,نقره ای,1.8,AMD,Ryzen5,5600H,16,16,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,AMD,RadeonGraphics,لیتیوم-یونی
444,11090714,ایسوس,Vivobook,marketable,آرتین تجارت آریا تدبیر,6583600.0,289920000.0,274000000,خاکستری,1.7,Intel,Corei5,1035G1,8,20,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics,لیتیوم-یونی
445,6426621,لنوو,ThinkBook,marketable,دیبا کام پردازش سدرا,4251000.0,195000000.0,182300000,خاکستری,1.7,Intel,Corei3,1115G4,6,12,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,سه سلولی
446,11671947,ایسوس,,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),3640600.0,164000000.0,163200000,خاکستری,1.8,Intel,Corei3,1115G4,6,4,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics630,
447,10331957,ایسوس,Vivobook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),4033000.0,179990000.0,174990000,نقره ای,1.7,Intel,Corei3,1215U,10,4,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم-یونی
448,11777916,اچ‌ پی,Victus,marketable,هونام شمس توسعه شرق,12055400.0,553000000.0,527000000,سفید,2.4,Intel,Corei7,12700H,24,16,16.1,IPS level panel,بدون درایو نوری,LPDDR5,SSD,Microsoft Windows 11,NVIDIA,GeforceRTX3050TIGDDR6,لیتیوم یونی
449,11702652,ایسوس,TUF,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),14279000.0,654490000.0,600000000,خاکستری,2.6,AMD,Ryzen7,6800HS,16,16,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3070Ti,لیتیوم-یونی
450,10763176,لنوو,IdeaPad,marketable,امرتات,8567400.0,393000000.0,346500000,خاکستری,1.66,Intel,Corei7,1165G7,12,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,لیتیوم پلیمری
451,8449234,مایکروسافت,Surface,marketable,امرتات,5624400.0,229900000.0,211500000,نقره ای,1.11,Intel,Corei5,1035G1,6,4,12.4,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics,
452,10401935,ایسوس,VivoBook,marketable,یکپارچه (سازگار، حامی(ویستا) و آواژنگ),12676700.0,581500000.0,570000000,نقره ای,1.8,Intel,Corei7,12700H,24,16,15.6,OLED,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم یونی
