,Product_id,manufacturer,Device Type,Status,Warranty_id,Warranty_price,org_price,last_month_price,Color,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,Optical Drive,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count
1179,12537025,ایسر,لپ تاپ,out_of_stock,,,,637990000,,2.8,Intel,Corei7,13700HX,30,16,16.0,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4050,
1180,12587719,ایسوس,لپ تاپ,out_of_stock,,,,317800000,,1.8,Intel,Corei7,1165G7,12,24,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX330,
1181,12285040,ایسوس,لپ تاپ,out_of_stock,,,,320000000,,1.8,Intel,Corei7,1165G7,12,8,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX330,لیتیوم-یونی
1182,9202581,لنوو,لپ تاپ,out_of_stock,,,,150000000,,1.66,Intel,Corei5,1135G7,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX450,
1183,9159225,لنوو,لپ تاپ,out_of_stock,,,,102300000,,1.85,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم-یونی
1184,8390880,ایسوس,لپ تاپ,out_of_stock,,,,535000000,,2.5,AMD,Ryzen7,6800H,20,16,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
1185,11040990,لنوو,لپ تاپ,out_of_stock,,,,266990000,,1.65,Intel,Corei7,1165G7,12,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX450,لیتیوم پلیمری
1186,11870814,اچ‌ پی,لپ تاپ,out_of_stock,,,,239000000,,1.74,AMD,Ryzen5,5500U,8,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,سه سلولی
1187,12521754,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,1.5,Intel,Corei7,1355U,12,16,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IrisXe,
1188,8577795,اچ‌ پی,لپ تاپ,out_of_stock,,,,206460000,,1.8,AMD,Ryzen5,5500U,8,8,15.6,WLED Backlit,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,سه سلولی
1189,12152886,ایسوس,لپ تاپ,out_of_stock,,,,315000000,,1.88,AMD,Ryzen7,5800H,16,16,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,DOS,AMD,RadeonRXVega8,
1190,10084517,ایسوس,لپ تاپ,out_of_stock,,,,579490000,,2.0,Intel,Corei7,12650H,24,16,15.6,WV,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,
1191,11967752,ایسوس,لپ تاپ,out_of_stock,,,,289300000,,,Intel,Corei7,1165G7,12,16,15.6,,,DDR4,SSD,,NVIDIA,"GeForceMX330,2GBGDDR5",لیتیوم یونی
1192,12145094,ایسوس,لپ تاپ,out_of_stock,,,,187000000,,1.7,Intel,Corei3,1215U,10,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHDGraphics,
1193,10435006,ایسوس,لپ تاپ,out_of_stock,,,,510000000,,2.1,AMD,Ryzen7,6800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
1194,11727519,ایسوس,لپ تاپ,out_of_stock,,,,486080100,,1.4,Intel,Corei7,1260P,18,32,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IrisXe,لیتیوم-یونی
1195,12448079,ایسوس,لپ تاپ,out_of_stock,,,,344000000,,2.2,Intel,Corei5,11400H,12,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم-یونی
1196,11387663,اچ‌ پی,لپ تاپ,out_of_stock,,,,384000000,,2.29,Intel,Corei5,13420H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم پلیمری
1197,12128259,اچ‌ پی,لپ تاپ,out_of_stock,,,,329900000,,1.78,Intel,Corei7,1255U,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX550,
1198,12683821,ایسوس,لپ تاپ,out_of_stock,,,,479298000,,2.0,Intel,Corei7,12650H,24,16,15.6,IPS level panel,,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم-یونی
1199,11152802,لنوو,لپ تاپ,out_of_stock,,,,467400000,,2.3,Intel,Corei7,12700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050TI,سه سلولی
1200,12129120,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Corei3,1215U,10,4,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHDGraphics,
1201,11914378,دل,لپ تاپ,out_of_stock,,,,309000000,,1.69,Intel,Corei5,1235U,12,8,15.6,,بدون درایو نوری,DDR4,SSD,Linux,NVIDIA,GeForceMX550,لیتیوم پلیمری
1202,12114764,مایکروسافت,لپ تاپ,out_of_stock,,,,499000000,,1.542,Intel,Corei7,1185G7,12,8,15.0,PixelSense Display,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IrisXe,
1203,11727624,ایسوس,لپ تاپ,out_of_stock,,,,318000000,,1.7,Intel,Corei7,1255U,12,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,
1204,10376860,لنوو,لپ تاپ,out_of_stock,,,,448900000,,2.31,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
1205,11330560,لنوو,لپ تاپ,out_of_stock,,,,194600000,,1.7,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
1206,11261951,ایسوس,لپ تاپ,out_of_stock,,,,177800000,,1.8,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1207,6745754,اچ‌ پی,لپ تاپ,out_of_stock,,,,203700000,,1.74,AMD,Ryzen5,5500U,8,8,15.6,IPS level panel,بدون درایو نوری,DDR3,SSD,بدون سیستم عامل,AMD,AMDRadeonGraphics,سه سلولی
1208,12664372,ایسوس,لپ تاپ,out_of_stock,,,,377200000,,1.6,Intel,Corei7,1260P,18,32,14.0,IPS level panel,,DDR4,SSD,Microsoft Windows 11,Intel,IrisXe,لیتیوم-یونی
1209,11626259,ایسر,لپ تاپ,out_of_stock,,,,147000000,,1.8,Intel,Corei3,1115G4,6,8,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,INTELUHD,دو سلولی
1210,12527702,ایسوس,لپ تاپ,out_of_stock,,,,165000000,,1.8,Intel,Corei3,1115G4,6,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1211,10129135,لنوو,لپ تاپ,out_of_stock,,,,329500000,,1.85,Intel,Corei5,1235U,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX550,
1212,11626409,ایسر,لپ تاپ,out_of_stock,,,,158000000,,1.8,Intel,Corei3,1115G4,6,8,15.6,,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,INTELUHD,دو سلولی
1213,9666574,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.6,Intel,Corei7,11800H,24,16,17.3,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,RTX3060,چهار سلولی
1214,11285644,ایسوس,لپ تاپ,out_of_stock,,,,182600000,,1.55,Intel,Corei3,1115G4,6,8,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1215,11205236,ایسوس,لپ تاپ,out_of_stock,,,,0,,2.5,Intel,Corei7,13650HX,24,16,16.0,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX4060,لیتیوم-یونی
1216,9650528,اچ‌ پی,لپ تاپ,out_of_stock,,,,218000000,,1.74,AMD,Ryzen5,5500U,8,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RADEONRXVEGA7,سه سلولی
1217,11880897,لنوو,لپ تاپ,out_of_stock,,,,119400000,,1.7,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,
1218,12117417,لنوو,لپ تاپ,out_of_stock,,,,100000000,,1.6,AMD,ATHLON,Silver 7120U,2,8,15.6,TN,بدون درایو نوری,LPDDR5,SSD,بدون سیستم عامل,AMD,Radeon610M,
1219,12116861,لنوو,لپ تاپ,out_of_stock,,,,118900000,,1.6,AMD,ATHLON,Silver 7120U,2,8,15.6,TN,بدون درایو نوری,LPDDR5,SSD,بدون سیستم عامل,AMD,Radeon610M,
1220,9050790,اچ‌ پی,لپ تاپ,out_of_stock,,,,368000000,,2.2,Intel,Corei5,12450H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceGTX1650,
1221,11049998,ایسوس,لپ تاپ,out_of_stock,,,,253800000,,1.8,Intel,Corei5,1135G7,8,8,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
1222,10002401,ایسوس,لپ تاپ,out_of_stock,,,,300000000,,1.8,Intel,Corei7,1065G7,8,16,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330GDDR5,لیتیوم-یونی
1223,9768911,لنوو,لپ تاپ,out_of_stock,,,,0,,1.75,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,سه سلولی
1224,11985787,لنوو,لپ تاپ,out_of_stock,,,,126000000,,1.65,AMD,ATHLON,Silver 7120U,2,8,15.6,TN,بدون درایو نوری,LPDDR5,SSD,Microsoft Windows 11,AMD,Radeon610M,
1225,6215978,لنوو,لپ تاپ,out_of_stock,,,,290990000,,1.65,Intel,Corei7,1165G7,12,12,15.6,,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,
1226,12157980,ایسوس,لپ تاپ,out_of_stock,,,,399990000,,1.7,Intel,Corei7,1165G7,12,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IrisXe,لیتیوم یونی
1227,11590966,لنوو,لپ تاپ,out_of_stock,,,,150000000,,1.65,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم پلیمری
1228,11626231,ایسر,لپ تاپ,out_of_stock,,,,143000000,,1.8,Intel,Corei3,1115G4,6,4,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHDGraphics,
1229,10460078,لنوو,لپ تاپ,out_of_stock,,,,209950000,,1.7,Intel,Corei5,1135G7,8,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
1230,9821285,لنوو,لپ تاپ,out_of_stock,,,,132600000,,1.7,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1231,12118142,لنوو,لپ تاپ,out_of_stock,,,,150200000,,1.6,AMD,ATHLON,Silver 7120U,2,8,15.6,TN,بدون درایو نوری,LPDDR5,,,AMD,Radeon610M,
1232,12247892,ایسوس,لپ تاپ,out_of_stock,,,,184880000,,1.7,Intel,Corei3,1215U,10,12,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1233,11206350,ایسوس,لپ تاپ,out_of_stock,,,,384300000,,1.8,Intel,Corei7,1165G7,12,24,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
1234,10988149,لنوو,لپ تاپ,out_of_stock,,,,329500000,,1.85,Intel,Corei7,1255U,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX550,
1235,8926941,لنوو,لپ تاپ,out_of_stock,,,,199200000,,1.7,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX350,
1236,10639608,لنوو,لپ تاپ,out_of_stock,,,,343000000,,2.25,Intel,Corei5,11320H,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,,NVIDIA,GeForceRTX3050Ti,
1237,10731349,لنوو,لپ تاپ,out_of_stock,,,,249900000,,1.65,Intel,Corei5,1155G7,8,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
1238,9823566,لنوو,لپ تاپ,out_of_stock,,,,351900000,,2.31,Intel,Corei5,12450H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050GDDR6,سه سلولی
1239,11653928,لنوو,لپ تاپ,out_of_stock,,,,163000000,,1.63,Intel,Corei3,1215U,10,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1240,11981601,ایسوس,لپ تاپ,out_of_stock,,,,418500000,,2.3,Intel,Corei5,11400H,12,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TiGDDR6,لیتیوم-یونی
1241,11799643,ایسوس,لپ تاپ,out_of_stock,,,,430000000,,2.2,Intel,Corei5,12500H,18,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,لیتیوم-یونی
1242,9238260,ایسوس,لپ تاپ,out_of_stock,,,,299500000,,1.8,Intel,Corei5,1135G7,8,16,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,Geforcemx330,دو سلولی
1243,11702821,ایسوس,لپ تاپ,out_of_stock,,,,405000000,,2.2,Intel,Corei5,12500H,18,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,لیتیوم-یونی
1244,5183564,لنوو,لپ تاپ,out_of_stock,,,,314400000,,1.66,Intel,Corei7,1165G7,12,16,15.0,IPS LED-backlit LCD,بدون درایو نوری,DDR4,حافظه‌های هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,سه سلولی
1245,12587974,ایسوس,لپ تاپ,out_of_stock,,,,311000000,,1.8,Intel,Corei7,1165G7,12,16,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX330,
1246,12236256,لنوو,لپ تاپ,out_of_stock,,,,300500000,,1.65,Intel,Corei7,1165G7,12,24,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX450,
1247,11166328,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.8,AMD,Ryzen7,5700,,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,سه سلولی
1248,12502300,لنوو,لپ تاپ,out_of_stock,,,,168000000,,1.63,Intel,Corei3,1215U,10,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1249,11636332,ایسر,لپ تاپ,out_of_stock,,,,161000000,,1.8,Intel,Corei3,1115G4,6,12,15.6,,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,INTELUHD,دو سلولی
1250,9896221,لنوو,لپ تاپ,out_of_stock,,,,249990000,,1.65,AMD,Ryzen7,5700U,8,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,AMD,RadeonRXVega8,
1251,11046581,لنوو,لپ تاپ,out_of_stock,,,,232000000,,1.85,Intel,Corei5,1235U,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX550,لیتیوم پلیمری
1252,9491408,ام اس آی,لپ تاپ,out_of_stock,,,,0,,2.6,Intel,Corei7,12700H,24,16,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,"RTX3050Ti,GDDR6",سه سلولی
1253,9652326,لنوو,لپ تاپ,out_of_stock,,,,289000000,,1.65,Intel,Corei7,1165G7,12,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX450,
1254,11170457,ایسوس,لپ تاپ,out_of_stock,,,,525000000,,2.0,Intel,Corei7,12650H,24,16,15.6,WV,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
1255,12117777,لنوو,لپ تاپ,out_of_stock,,,,155300000,,1.6,AMD,ATHLON,Silver 7120U,2,8,15.6,TN,بدون درایو نوری,LPDDR5,SSD,بدون سیستم عامل,AMD,Radeon610M,
1256,11477248,ایسوس,لپ تاپ,out_of_stock,,,,385500000,,2.2,Intel,Corei5,11400H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم-یونی
1257,12935824,اچ‌ پی,لپ تاپ,out_of_stock,,,,165600000,,1.78,Intel,Celeron,N4120,4,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,
1258,11206414,ایسوس,لپ تاپ,out_of_stock,,,,0,,1.57,Intel,Celeron,N4020,4,4,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,لیتیوم پلیمری
1259,12525356,اچ‌ پی,لپ تاپ,out_of_stock,,,,153900000,,1.69,Intel,Corei3,1215U,10,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم-یونی
1260,8326061,مایکروسافت,لپ تاپ,marketable,1509.0,13058200.0,499000000.0,499000000,پلاتینیوم,1.31,Intel,Corei5,1135G7,8,8,13.5,PixelSense Display,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IrisXe,لیتیوم-یونی
1261,10782322,ایسوس,لپ تاپ,out_of_stock,,,,165000000,,1.8,Intel,Corei3,1005G1,4,12,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHDGraphics,لیتیوم-یونی
1262,11195738,ایسوس,لپ تاپ,out_of_stock,,,,209400000,,1.7,Intel,Corei3,1215U,10,12,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,,Intel,UHDGraphics,
1263,11708019,لنوو,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics600,
1264,11340775,اچ‌ پی,لپ تاپ,out_of_stock,,,,0,,2.29,Intel,Corei5,13420H,12,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,RTX2050,
1265,11302223,لنوو,لپ تاپ,out_of_stock,,,,127000000,,1.65,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1266,9979539,لنوو,لپ تاپ,out_of_stock,,,,235500000,,1.65,Intel,Corei5,1155G7,8,12,15.6,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX350,
1267,10501206,ایسوس,لپ تاپ,out_of_stock,,,,499990000,,1.14,Intel,Corei7,1165G7,12,16,13.3,OLED,بدون درایو نوری,LPDDR4X,SSD,,Intel,IrisXe,
1268,11653881,لنوو,لپ تاپ,out_of_stock,,,,152500000,,1.63,Intel,Corei3,1215U,10,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1269,9819719,ایسوس,لپ تاپ,out_of_stock,,,,321400000,,1.7,Intel,Corei7,1255U,12,16,15.6,WV,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IRISXE,سه سلولی
1270,11803577,لنوو,لپ تاپ,out_of_stock,,,,363800000,,1.85,Intel,Corei7,1255U,12,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX550,
1271,11017236,لنوو,لپ تاپ,out_of_stock,,,,219900000,,1.65,Intel,Corei5,1155G7,8,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
1272,11892406,اچ‌ پی,لپ تاپ,out_of_stock,,,,352500000,,1.78,Intel,Corei7,1255U,12,16,15.6,,,,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX550GDDR6,لیتیوم-یونی
1273,11981598,ایسوس,لپ تاپ,out_of_stock,,,,504000000,,2.3,Intel,Corei5,11400H,12,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TiGDDR6,لیتیوم-یونی
1274,10822275,لنوو,لپ تاپ,out_of_stock,,,,226500000,,1.7,Intel,Corei5,1135G7,8,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
1275,10849172,لنوو,لپ تاپ,out_of_stock,,,,0,,1.7,Intel,Celeron,N4020,4,4,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics600,
1276,12692933,ایسوس,لپ تاپ,out_of_stock,,,,564990000,,2.2,AMD,Ryzen7,7735HS,20,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4050,لیتیوم-یونی
1277,12525341,اچ‌ پی,لپ تاپ,out_of_stock,,,,143900000,,1.69,Intel,Corei3,1215U,10,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم-یونی
1278,11706919,ایسوس,لپ تاپ,out_of_stock,,,,201700000,,1.55,Intel,Corei3,1115G4,6,8,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1279,10667928,لنوو,لپ تاپ,out_of_stock,,,,371990000,,2.25,Intel,Corei5,11320H,8,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050Ti,
1280,12656284,ایسوس,لپ تاپ,marketable,8857.0,8785400.0,403000000.0,385000000,مشکی,1.5,Intel,Corei5,13500H,18,8,14.5,OLED,بدون درایو نوری,LPDDR5,SSD,Microsoft Windows 11,Intel,IRISXE,لیتیوم-یونی
1281,6426622,لنوو,لپ تاپ,marketable,9457.0,3924000.0,180000000.0,170100000,خاکستری,1.7,Intel,Corei3,1115G4,6,12,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,سه سلولی
1282,11387934,ایسوس,لپ تاپ,marketable,6829.0,5123000.0,235000000.0,0,خاکستری,1.5,Intel,Corei3,1115G4,6,20,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHD,لیتیوم یونی
1283,6789470,لنوو,لپ تاپ,marketable,9457.0,7412000.0,344000000.0,324000000,خاکستری,1.7,Intel,Corei7,1165G7,12,16,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeforceMX450,سه سلولی
1284,11777891,دل,لپ تاپ,marketable,1770.0,7521000.0,309500000.0,0,مشکی,1.69,Intel,Corei5,1135G7,8,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,لیتیوم پلیمری
1285,12956264,ایسر,لپ تاپ,marketable,8857.0,9374000.0,409490000.0,0,مشکی,2.1,Intel,Corei5,12450H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,لیتیوم-یونی
1286,12626642,ایسوس,لپ تاپ,marketable,8831.0,6736200.0,309000000.0,269000000,سرمه ای,1.8,AMD,Ryzen5,5600H,16,16,15.6,IPS level panel,,DDR4,SSD,DOS,AMD,RadeonGraphics,لیتیوم یونی
1287,12406596,لنوو,لپ تاپ,marketable,309.0,3902200.0,177300000.0,163000000,مشکی,1.7,Intel,Corei3,1215U,10,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
1288,8628793,اچ‌ پی,لپ تاپ,marketable,4325.0,11881000.0,544900000.0,544900000,مشکی مات,2.3,Intel,Corei7,11800H,24,32,16.1,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060LaptopGPU,چهار سلولی
1289,11305435,لنوو,لپ تاپ,marketable,6601.0,11554000.0,529990000.0,518000000,سفید,2.3,Intel,Corei7,12650H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,چهار سلولی
1290,11039229,ایسوس,لپ تاپ,marketable,6829.0,7902500.0,361800000.0,0,نقره ای,1.8,Intel,Corei7,1065G7,8,8,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
1291,8121888,لنوو,لپ تاپ,marketable,9457.0,8218600.0,377000000.0,0,خاکستری,1.5,Intel,Corei5,1135G7,8,8,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IrisXe,
1292,10982302,ایسوس,لپ تاپ,marketable,6829.0,6867000.0,296100000.0,0,خاکستری,1.7,Intel,Corei5,1035G1,8,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics,لیتیوم-یونی
1293,9628397,اپل,لپ تاپ,marketable,1180.0,12404200.0,569000000.0,554900000,سرمه ای,1.24,Apple,M2,8‑Core,20,8,13.6,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M210‑core,لیتیوم پلیمری
1294,9628543,اپل,لپ تاپ,marketable,1180.0,12535000.0,575000000.0,549900000,بژ,1.24,Apple,M2,8‑Core,20,8,13.6,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,M210‑core,لیتیوم پلیمری
1295,10982363,ایسوس,لپ تاپ,marketable,6829.0,6387400.0,281280000.0,263500000,خاکستری,1.7,Intel,Corei5,1035G1,8,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHDGraphics,لیتیوم-یونی
