,Product_id,manufacturer,Device Type,Status,Warranty_id,Warranty_price,org_price,last_month_price,Color,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,Optical Drive,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count
425,9146844,وایو,MKA,out_of_stock,,,,0,,1.39,Intel,Corei7,1165G7,12,8,14.1,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IrisXeGraphics,سه سلولی
426,9146920,وایو,MKB,out_of_stock,,,,0,,1.39,Intel,Corei5,1135G7,12,8,14.1,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IrisXeGraphics,سه سلولی
427,9099473,ایسوس,VivoBook,out_of_stock,,,,0,,1.5,Intel,Corei3,10110U,4,4,14.0,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IntelUHDGraphics,دو سلولی
428,9147497,ایسوس,,out_of_stock,,,,0,,2.0,Intel,Corei7,11370H,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3060,چهار سلولی
429,9162713,گیت‌وی,,out_of_stock,,,,0,,1.64,Intel,Corei5,1135G7,8,16,14.1,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IrisXeGraphicsG780EUs,لیتیوم پلیمری
430,9163431,ایسوس,ZenBook,out_of_stock,,,,0,,1.11,Intel,Corei7,1165G7,12,16,13.3,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXeGraphics,چهار سلولی
431,8560242,ایسوس,,out_of_stock,,,,0,,1.8,Intel,Corei7,1065G7,8,8,15.6,,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,NVIDIA,GeForceMX330,دو سلولی
432,8579135,اچ‌ پی,C,out_of_stock,,,,0,,1.8,AMD,Ryzen7,5700U,8,16,15.6,WLED Backlit,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,سه سلولی
433,8684073,اپل,MacBook,out_of_stock,,,,893900000,,1.6,Apple,M1,M1 Pro,24,16,14.2,Liquid Retina XDR,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,GPUwith16-core,لیتیوم پلیمری
434,8745808,ایسوس,ROG,out_of_stock,,,,0,,2.5,AMD,Ryzen7,6800H,20,16,17.3,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeforceRTX3050,چهار سلولی
435,8774004,لنوو,IdeaPad,out_of_stock,,,,154000000,,1.7,Intel,Corei3,1115G4,6,4,15.6,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHD,لیتیوم یونی
436,8755572,ایسوس,VivoBook,out_of_stock,,,,0,,1.9,Intel,Corei3,7020U,سه,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHDGraphics620,سه سلولی
437,8645111,لنوو,Legion,out_of_stock,,,,0,,2.4,Intel,Corei5,11400H,12,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050Ti,
438,8655526,اپل,MacBook,out_of_stock,,,,0,,1.4,Apple,M1,M1 chip,8,16,13.3,IPS LED-backlit LCD,بدون درایو نوری,Unified,SSD,Apple Mac OS,Apple,8coreApple-designedintegratedGPU,
439,8519404,لنوو,ThinkPad,out_of_stock,,,,0,,1.7,Intel,Corei7,1165G7,12,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX450GDDR5,
440,9825186,ایسر,Predator,out_of_stock,,,,0,,2.6,Intel,Corei7,12700H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060GDDR6,چهار سلولی
441,10192364,ایسوس,ROG,out_of_stock,,,,0,,1.9,AMD,Ryzen9,6900HS,16,16,15.6,WV,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3070Ti,
442,10193967,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Celeron,N4020,4,4,14.0,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,IntegratedIntelUHDGraphics600,
443,10127126,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,AMD,Ryzen3,5300U,4,8,15.6,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,AMD,RadeonRXVega6,
444,10191719,ایسوس,ROG,out_of_stock,,,,0,,2.1,AMD,Ryzen9,6900HS,16,16,16.0,WV,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,
445,10139194,لنوو,Legion,out_of_stock,,,,0,,2.4,Intel,Corei7,12700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3070,چهار سلولی
446,9783878,ایسر,Aspire,out_of_stock,,,,0,,1.9,Intel,Corei7,1165G7,12,8,15.6,,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeforceMX450GDDR6,سه سلولی
447,9785025,ایسر,Nitro,out_of_stock,,,,0,,2.3,Intel,Corei9,11900H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3070,
448,9805968,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Corei3,1115G4,6,8,14.0,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,IntelUHDGraphics,
449,9806010,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Corei3,1115G4,6,8,14.0,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,IntelUHDGraphics,
450,9918037,ایسوس,LKF,out_of_stock,,,,0,,1.8,Intel,Corei3,10110U,4,12,15.6,,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,Intel,IntelUHDGraphics,دو سلولی
451,9918862,لنوو,ThinkPad,out_of_stock,,,,0,,1.7,Intel,Corei7,1165G7,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX450GDDR5,لیتیوم-یونی
452,9919125,ایسوس,LKA,out_of_stock,,,,0,,1.8,Intel,Corei3,10110U,4,4,15.6,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IntelUHDGraphics,لیتیوم یونی
453,9916374,دل,Vostro,out_of_stock,,,,0,,1.69,AMD,Ryzen3,3250U,4,16,15.6,WVA,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,AMD,AMDRADEONGERAPHIC,سه سلولی
454,9787179,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Celeron,N4020,4,8,14.0,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,IntegratedIntelUHDGraphics600,
455,9787742,لنوو,IdeaPad,out_of_stock,,,,0,,2.25,Intel,Corei5,11300H,8,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TiGDDR6,
456,9788382,ایسر,Aspire,out_of_stock,,,,0,,1.65,Intel,Corei3,1115G4,6,4,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX450,لیتیوم-یونی
457,9788660,ایسر,Aspire,out_of_stock,,,,0,,1.65,Intel,Corei5,1135G7,8,8,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX450,لیتیوم-یونی
458,9760420,ایسر,Nitro,out_of_stock,,,,0,,2.3,Intel,Corei9,11900H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3070,
459,9760668,ایسر,Nitro,out_of_stock,,,,0,,2.49,Intel,Corei5,12500H,18,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,
460,11387347,ایسوس,Asus,out_of_stock,,,,0,,1.5,Intel,Corei3,1115G4,6,12,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHD,لیتیوم یونی
461,11387689,ایسوس,Asus,out_of_stock,,,,0,,1.5,Intel,Corei3,1115G4,6,20,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHD,لیتیوم یونی
462,11388931,ایسوس,,out_of_stock,,,,0,,,Intel,Corei5,1135G7,8,16,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,لیتیوم-یونی
463,11400686,ایسوس,Vivobook,out_of_stock,,,,0,,1.65,AMD,Ryzen7,5800H,16,16,15.6,OLED,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,
464,11412890,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,Intel,Corei5,1155G7,8,16,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,IrisXe,
465,11461065,ایسوس,Vivobook,out_of_stock,,,,0,,1.8,Intel,Corei5,12500H,18,8,15.6,OLED,بدون درایو نوری,DDR4,SSD,,Intel,IrisXe,لیتیوم-یونی
466,11431420,لنوو,IdeaPad,out_of_stock,,,,0,,2.25,Intel,Corei5,11300H,8,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 10,NVIDIA,GEFORCEGTX1650,سه سلولی
467,11428936,ایسوس,,out_of_stock,,,,0,,1.8,Intel,Corei5,1135G7,8,8,15.6,,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX330,لیتیوم-یونی
468,11429110,لنوو,Legion,out_of_stock,,,,0,,2.3,Intel,Corei7,11800H,24,32,16.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050Ti,
469,11432001,لنوو,IdeaPad,out_of_stock,,,,0,,2.25,Intel,Corei5,11300H,8,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 10,NVIDIA,GEFORCEGTX1650,سه سلولی
470,11432144,لنوو,IdeaPad,out_of_stock,,,,0,,2.25,Intel,Corei5,11300H,8,32,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 10,NVIDIA,GEFORCEGTX1650,سه سلولی
471,11427760,لنوو,ITL,out_of_stock,,,,221600000,,1.7,Intel,Corei5,1135G7,8,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
472,11580319,دل,Vostro,out_of_stock,,,,0,,1.7,AMD,Ryzen7,3700U,4,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonRXVega10,لیتیوم پلیمری
473,11626673,ایسر,Aspire,out_of_stock,,,,0,,1.8,Intel,Corei3,1115G4,6,12,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,Intel,UHDGraphics,
474,11589616,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,Intel,Corei3,1115G4,6,12,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم پلیمری
475,11637455,ایسر,Aspire,out_of_stock,,,,320700000,,2.2,AMD,Ryzen5,5500U,8,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceGTX1650,
476,11643418,ایسوس,ExpertBook,out_of_stock,,,,0,,1.73,Intel,Corei3,1115G4,6,8,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHDGraphics,لیتیوم-یونی
477,11510103,ایسوس,TUF,out_of_stock,,,,0,,2.2,Intel,Corei5,11400H,12,40,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,لیتیوم-یونی
478,11474156,ایسوس,ExpertBook,out_of_stock,,,,0,,1.7,Intel,Corei7,1255U,12,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,لیتیوم-یونی
479,11489381,ایسوس,TUF,out_of_stock,,,,390000000,,2.2,Intel,Corei5,11400H,12,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,لیتیوم-یونی
480,11150773,ایسوس,ExpertBook,out_of_stock,,,,0,,1.7,Intel,Corei3,1115G4,6,8,15.6,TFT LCD,بدون درایو نوری,DDR4,هیبریدی,Microsoft Windows 11,Intel,UHDGraphics,
481,11151082,ایسوس,ExpertBook,out_of_stock,,,,0,,1.7,Intel,Corei5,1135G4,8,8,15.6,TFT LCD,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX330,
482,11161362,ایسوس,ROG,out_of_stock,,,,0,,2.5,Intel,Corei7,7700HQ,6,16,15.6,TFT LED-backlit LCD,DVD-RW,DDR4,هیبریدی,Microsoft Windows 10,NVIDIA,GeForceGTX950M,لیتیوم-یونی
483,11157336,اچ‌ پی,Victus,out_of_stock,,,,0,,2.2,Intel,Corei5,12500H,18,20,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050,چهار سلولی
484,11202266,لنوو,Ideapad,out_of_stock,,,,0,,2.52,Intel,Corei3,1115G4,,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,UHDGraphics,
485,11114898,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,Intel,Corei5,1155G7,8,8,15.6,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX350,
486,11116347,ایسوس,ExpertBook,out_of_stock,,,,0,,1.7,Intel,Corei5,1135G7,8,8,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
487,11094941,لنوو,IdeaPad,out_of_stock,,,,0,,1.7,Intel,Corei5,1135G7,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,
488,11095020,لنوو,IdeaPad,out_of_stock,,,,0,,1.7,Intel,Corei5,1135G7,8,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,
489,11329200,اچ‌ پی,Victus,out_of_stock,,,,0,,2.46,Intel,Corei7,12700H,24,32,16.1,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,
490,11348935,ایسوس,,out_of_stock,,,,0,,1.8,Intel,Corei7,1065G7,8,16,15.6,IPS level panel,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX330,لیتیوم-یونی
491,11349008,ایسوس,,out_of_stock,,,,0,,1.8,Intel,Corei7,1065G7,8,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,لیتیوم-یونی
492,11349156,ایسوس,ExpertBook,out_of_stock,,,,0,,1.7,Intel,Corei7,1255U,12,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,لیتیوم-یونی
493,11363314,دل,Inspiron,out_of_stock,,,,346491000,,1.54,AMD,Ryzen5,5625U,16,16,14.0,WVA,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,AMD,AMDRadeonGraphics,لیتیوم یونی
494,11329879,ایسوس,ROG,out_of_stock,,,,0,,2.3,Intel,Corei9,12900H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3070Ti,
495,11330698,اچ‌ پی,Radeon,out_of_stock,,,,162863000,,1.69,AMD,Ryzen3,3250U,4,12,15.6,,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,لیتیوم-یونی
496,11331310,اچ‌ پی,Radeon,out_of_stock,,,,0,,1.69,AMD,Ryzen3,3250U,4,16,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,لیتیوم-یونی
497,11281153,ایسوس,Vivobook,out_of_stock,,,,0,,1.8,Intel,Corei7,1165G7,12,12,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330,
498,11305538,لنوو,IdeaPad,out_of_stock,,,,237900000,,1.65,Intel,Corei5,1155G7,8,8,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX350,
499,11305576,لنوو,Legion,out_of_stock,,,,0,,2.4,AMD,Ryzen5,6600H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,,NVIDIA,GeForceRTX3060,
500,9199003,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,AMD,Ryzen3,3250U,4,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,AMD,RADEONRXVega3,دو سلولی
501,9146446,ایسوس,MKA,out_of_stock,,,,0,,1.65,Intel,Corei5,11300H,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,NVIDIAGeForceGTX1650MaxQ,سه سلولی
502,9146844,وایو,MKA,out_of_stock,,,,0,,1.39,Intel,Corei7,1165G7,12,8,14.1,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IrisXeGraphics,سه سلولی
503,9146920,وایو,MKB,out_of_stock,,,,0,,1.39,Intel,Corei5,1135G7,12,8,14.1,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IrisXeGraphics,سه سلولی
504,9008397,اچ‌ پی,OMEN,out_of_stock,,,,0,,2.3,Intel,Corei7,i7-11800H,24,16,16.1,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050Ti,چهار سلولی
505,9009686,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Corei3,10110U,4,8,14.0,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,NVIDIA,GeForceMX130,دو سلولی
506,9009913,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Corei3,10110U,4,4,14.0,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceMX130,دو سلولی
507,9010160,لنوو,IdeaPad,out_of_stock,,,,0,,2.25,AMD,Ryzen7,5800H,16,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3060,
508,9010527,لنوو,Ideapad,out_of_stock,,,,0,,1.39,Intel,Corei5,1135G7,8,8,14.0,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GEFORCEMX450GDDR6,
509,9010748,لنوو,IdeaPad,out_of_stock,,,,0,,1.5,Intel,Corei3,10110U,4,12,14.0,TN,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,GeforceMX130,دو سلولی
510,9196595,ایسوس,,out_of_stock,,,,0,,1.8,Intel,Corei5,1135G7,8,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330GDDR5,دو سلولی
511,9196654,لنوو,ThinkPad,out_of_stock,,,,0,,1.47,Intel,Corei5,1135G7,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,DOS,NVIDIA,MAX3502GBGraphics,سه سلولی
512,9196861,ایسوس,,out_of_stock,,,,0,,1.8,Intel,Corei7,1165G7,12,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX330GDDR5,دو سلولی
513,9162713,گیت‌وی,,out_of_stock,,,,0,,1.64,Intel,Corei5,1135G7,8,16,14.1,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,IrisXeGraphicsG780EUs,لیتیوم پلیمری
514,9215224,ایسوس,,out_of_stock,,,,269756800,,1.8,Intel,Corei5,1135G7,8,8,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeforceMX330,دو سلولی
515,9212402,لنوو,IdeaPad,out_of_stock,,,,0,,2.25,AMD,Ryzen7,5800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GEFORCERTX3060,سه سلولی
516,9213696,ایسوس,ASUS,out_of_stock,,,,0,,2.4,Intel,Corei5,1135G7,8,8,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeforceMX330GDDR5,سه سلولی
517,9202018,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,AMD,Ryzen3,3250U,4,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,DOS,AMD,RADEONRXVega3,دو سلولی
518,35429,ایسوس,,out_of_stock,,,,0,,2.3,Intel,Corei7,4510U,4,6,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,بدون سیستم عامل,NVIDIA,GeForceGT820M,چهار سلولی
519,20856,ایسر,,out_of_stock,,,,0,,2.3,AMD,,A6-4455M,2,4,15.6,TFT LED-backlit LCD,DVD-RW,DDR3,هارددیسک,Microsoft Windows 8,AMD,RadeonHD7650M+RadeonHD7500G,چهار سلولی
520,12406433,لنوو,Legion,out_of_stock,,,,0,,2.4,AMD,Ryzen7,6800H,16,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3060,
521,12406674,لنوو,LOQ,out_of_stock,,,,770000000,,2.4,Intel,Corei7,13620H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX4060,
522,12562552,لنوو,ThinkBook,out_of_stock,,,,0,,1.7,Intel,Corei3,1115G4,6,64,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,Intel,UHDGraphics,
523,12638185,لنوو,ThinkPad,out_of_stock,,,,522000000,,1.64,Intel,Corei7,1255U,12,24,14.0,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceMX550,
524,12656318,ایسوس,Vivobook,out_of_stock,,,,0,,1.7,AMD,Ryzen5,5600H,16,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,
525,12661127,ایسوس,Vivobook,out_of_stock,,,,0,,1.7,AMD,Ryzen5,5600H,16,24,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,
526,12661800,ایسوس,Vivobook,out_of_stock,,,,0,,1.7,AMD,Ryzen5,5600H,16,12,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,AMD,RadeonGraphics,
527,12587678,لنوو,IdeaPad,out_of_stock,,,,0,,2.3,Intel,Corei7,12700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050TI,سه سلولی
528,12588061,ایسوس,Vivobook,out_of_stock,,,,318200000,,1.8,Intel,Corei7,1165G7,12,24,15.6,TFT LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX330,
529,12563973,ایسوس,VivoBook,out_of_stock,,,,0,,1.65,Intel,Corei7,11370H,12,16,15.6,OLED,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceRTX3050GDDR6,
530,12623326,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,Intel,Corei3,1115G4,6,8,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,بدون سیستم عامل,Intel,UHDGraphics,لیتیوم پلیمری
531,12624840,لنوو,,out_of_stock,,,,0,,1.65,AMD,Ryzen3,7320U,4,8,15.6,TN,بدون درایو نوری,LPDDR5,SSD,بدون سیستم عامل,AMD,RADEON610M,
532,12703081,اچ‌ پی,Victus,out_of_stock,,,,0,,2.29,Intel,Corei7,13700H,24,16,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم پلیمری
533,12703133,اچ‌ پی,Victus,out_of_stock,,,,0,,2.29,Intel,Corei7,13700H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم پلیمری
534,12703134,اچ‌ پی,Victus,out_of_stock,,,,0,,2.29,Intel,Corei7,13700H,24,32,15.6,IPS level panel,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,لیتیوم پلیمری
535,12703702,ایسر,Aspire,out_of_stock,,,,0,,1.9,Intel,Corei7,1355U,12,16,15.6,IPS level panel,بدون درایو نوری,DDR5,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX2050,
536,12506980,لنوو,IdeaPad,out_of_stock,,,,0,,1.65,Intel,Corei5,1155G7,8,8,15.6,TN,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,NVIDIA,GeForceMX350,لیتیوم پلیمری
537,12536711,اچ‌ پی,Victus,out_of_stock,,,,359000000,,2.2,Intel,Corei5,12500H,18,16,15.6,TN,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceGTX1650,
538,12574448,لنوو,IdeaPad,out_of_stock,,,,480000000,,1.95,AMD,Ryzen7,6800HS,16,16,16.0,IPS level panel,بدون درایو نوری,LPDDR5,SSD,بدون سیستم عامل,NVIDIA,GeforceRTX3050GDDR6,چهار سلولی
539,11029684,لنوو,Ideapad,out_of_stock,,,,229900000,,1.7,Intel,Corei5,1135G7,8,8,15.6,IPS level panel,,DDR4,SSD,بدون سیستم عامل,Intel,IrisXe,
540,7571045,لنوو,ThinkBook,out_of_stock,,,,0,,1.7,Intel,Corei5,1135G7,8,8,15.6,,بدون درایو نوری,DDR4,هارددیسک,بدون سیستم عامل,NVIDIA,NVIDIAGeForceMX450GDDR6,
541,7561758,لنوو,ThinkBook,out_of_stock,,,,0,,1.7,Intel,Corei5,1135G7,8,12,15.6,TN,بدون درایو نوری,DDR4,هیبریدی,DOS,Intel,IRIS,سه سلولی
542,7507669,هوآوی,Matebook,out_of_stock,,,,0,,1.33,Intel,Corei7,1165G7,12,16,13.9,,بدون درایو نوری,LPDDR4X,SSD,Microsoft Windows 10,Intel,IrisXe,لیتیوم پلیمری
543,7499349,ایسوس,VivoBook,out_of_stock,,,,0,,1.7,Intel,Corei3,1115G4,6,8,15.6,,بدون درایو نوری,DDR4,SSD,Microsoft Windows 10,Intel,UHD,دو سلولی
544,7564844,دل,,out_of_stock,,,,0,,2.8,Intel,Corei7,11800H,24,16,15.6,IPS LED-backlit LCD,بدون درایو نوری,DDR4,SSD,بدون سیستم عامل,NVIDIA,GeForceRTX3050,شش سلولی
545,7564912,اچ‌ پی,Pavilion,out_of_stock,,,,0,,1.5,Intel,Corei5,1135 G7,8,8,14.0,TFT LED-backlit LCD,بدون درایو نوری,DDR4,SSD,Microsoft Windows 11,Intel,IrisXeGraphics,سه سلولی
