,Profit
243841,1.9855301099817777
243846,1.9240741320127392
243856,1.9302993371397117
243857,1.945138446448853
243859,1.9113237762291002
243860,1.9560951389357462
243866,1.9191985469223944
243872,1.9647933459867706
243874,1.9206826600809677
243878,1.9623022800584593
243879,1.9159676662632035
243893,1.9206826600809677
243924,1.93270473122721
243929,1.9638310441930318
243930,1.914200444790451
243933,1.9206826600809677
243934,1.9553861913174742
243939,1.9092316153928997
243950,1.9540897790060174
243960,1.8939520033627069
243969,1.9576133709282384
243977,1.9518919262855865
243981,1.9905351765742378
243996,1.9018685196168685
244001,1.9057798139763025
244015,1.9276494538360263
244017,1.9092316153928997
244025,1.9057798139763025
244031,1.9159676662632035
244047,1.9240741320127392
244063,1.9220904558208771
244072,1.8746933680686857
244103,1.9004418126006035
244106,1.9415367838175084
244112,1.9695208823353685
244113,1.9057798139763025
244120,1.9384399469623914
244134,1.888000728519536
244142,1.9505989263562233
244159,1.9395157634143991
244168,1.8674129272810298
244188,1.918425390046945
244190,1.9113237762291002
244197,1.9032303282108447
244206,1.9331600682505183
244222,1.97939895936228
244226,1.9240741320127392
244229,1.9340472139920224
244231,1.888000728519536
244237,1.9624338626712328
244246,1.968754140558124
244250,1.9838193420657966
244260,1.913273523437832
244261,1.9689484753439022
244268,1.9819898155555071
244285,1.918425390046945
244292,1.9168112201637666
244309,1.9045325314691692
244316,1.9621698991865764
244318,1.9705311487063033
244321,1.9069763406598041
244338,1.8674129272810298
244341,1.968656293540478
244344,1.958097491814196
244345,1.9661604782357838
244348,1.9734516886926357
244355,1.9576133709282384
244356,1.8989441970827199
244360,1.918425390046945
244361,1.9376960976396962
244368,1.9442868452228765
244370,1.955205441859578
244373,1.8833071768252676
244382,1.9544677540239728
244385,1.9442868452228765
244387,1.9656014159107063
244406,1.9081258300927861
244414,1.9312884274581925
244417,1.990789168566889
244423,1.9004418126006035
244426,1.9738368571254425
244430,1.952512399954119
244431,1.8778200933302622
244437,1.9577759092725324
244441,1.9442868452228765
244442,1.8939520033627069
244448,1.8989441970827199
244453,1.8989441970827199
244459,1.9569511945874554
244465,1.8957077816465628
244466,1.9421752232551484
244469,1.9045325314691692
244487,1.897368812438263
244492,1.8901120227473331
244494,1.955205441859578
244495,1.9199506211707023
244505,1.9818376589101219
244506,1.8957077816465628
244518,1.9018685196168685
244529,1.9722505068704645
244530,1.892090888508292
244538,1.938070784231412
244551,1.9439961815925082
244564,1.9361388866677234
244569,1.9719179229233768
244575,1.9123153100699313
244585,1.918425390046945
244591,1.9113237762291002
244602,1.918425390046945
244625,1.9123153100699313
244630,1.9719179229233768
244642,1.8857394887677412
244645,1.9600818254380667
244651,1.918425390046945
244659,1.9723328175462969
244667,1.9113237762291002
244681,1.9282012245765772
244683,1.9113237762291002
244689,1.9018685196168685
244694,1.9780858837821145
244697,1.9123153100699313
244707,1.9398642738509526
244710,1.9415367838175084
244714,1.929271258974732
244717,1.8957077816465628
244740,1.9265101549043926
244750,1.9501514976758858
244751,1.9442868452228765
244760,1.914200444790451
244761,1.9092316153928997
244767,1.9754496254237897
244777,1.9045325314691692
244778,1.9412112315305927
244786,1.9376960976396962
244790,1.8857394887677412
244804,1.9665974063071425
244810,1.955919968727476
244812,1.9376960976396962
244819,1.918425390046945
244823,1.9637076826708941
244827,1.9391622951831007
244839,1.8674129272810298
244852,1.8674129272810298
244859,1.9113237762291002
244861,1.953898425836322
244865,1.9227679616672515
244872,1.9113237762291002
244896,1.9475258645690965
244900,1.9057798139763025
244901,1.9150979268822288
244913,1.8674129272810298
244915,1.9434041945487324
244917,1.947776974826516
244924,1.9475258645690965
244935,1.9533146029854977
244939,1.9113237762291002
244941,1.9102966951436073
244942,1.8901120227473331
244963,1.9032303282108447
244966,1.9794566077281652
244970,1.8746933680686857
244978,1.914200444790451
244979,1.9092316153928997
244982,1.9004418126006035
244984,1.9695208823353685
244985,1.9494639217306742
244988,1.9159676662632035
244993,1.9253198575786312
244996,1.9353227455891366
244998,1.9594899102074692
245007,1.9560951389357462
245018,1.9069763406598041
245029,1.9018685196168685
245035,1.9032303282108447
245051,1.9673410501852187
245052,1.9213956365365865
245054,1.995693877114894
245058,1.983448474723746
245065,1.8939520033627069
245069,1.9729796569726141
245071,1.9206826600809677
245083,1.918425390046945
245105,1.9168112201637666
245110,1.974214855332903
245114,1.9092316153928997
245117,1.9550232454286705
245120,1.9890363361550736
245123,1.8901120227473331
245131,1.941858080164857
245143,1.9340472139920224
245144,1.929271258974732
245151,1.9808450959586676
245157,1.9467562359725958
245195,1.975165821323203
245196,1.8957077816465628
245208,1.976479505314036
245211,1.9822407656288206
245214,1.957118575305074
245219,1.9150979268822288
245227,1.946494075424733
245237,1.9872515888794897
245253,1.94457406058554
245269,1.9150979268822288
245273,1.9206826600809677
245282,1.9799679337991958
245284,1.9240741320127392
245287,1.914200444790451
245296,1.9594899102074692
245297,1.9459609769009159
245311,1.9092316153928997
245317,1.9665974063071425
245318,1.9695208823353685
245328,1.9004418126006035
245330,1.9424883121849257
245333,1.8901120227473331
245342,1.9796285406668361
245343,1.9651433970917709
245344,1.8939520033627069
245346,1.9353227455891366
245351,1.9698013079976133
245365,1.9123153100699313
245386,1.8957077816465628
245387,1.9723328175462969
245389,1.9981858160563917
245400,1.9123153100699313
245404,1.8901120227473331
245406,1.8857394887677412
245408,1.948755640097765
245421,1.9045325314691692
245425,1.9227679616672515
245426,1.9472720742089493
245429,1.9123153100699313
245434,1.9731382181454116
245438,1.9671312289190468
245447,1.9018685196168685
245482,1.8272078510894392
245489,1.932241200732701
245491,1.914200444790451
245496,1.9282012245765772
245508,1.9516813552762025
245531,1.918425390046945
245533,1.9480254573412668
245544,1.9437019916034606
245545,1.9612200982212846
245548,1.9623022800584593
245554,1.9018685196168685
245561,1.9004418126006035
245562,1.9777120501805892
245568,1.8581928345514132
245575,1.914200444790451
245581,1.888000728519536
245584,1.9102966951436073
245596,1.9102966951436073
245599,1.9415367838175084
245600,1.978392096570019
245601,1.93360747794567
245605,1.8806780092029645
245608,1.8939520033627069
245611,1.9836348119999099
245616,1.8806780092029645
245622,1.9150979268822288
245632,1.8778200933302622
245635,1.914200444790451
245643,1.914200444790451
245646,1.9018685196168685
245662,1.9004418126006035
245668,2.0016924080166456
245671,1.9633333231132921
245674,1.9470155498445507
245675,1.8833071768252676
245677,1.9113237762291002
245687,1.9663800634197033
245693,1.9431027069886748
245705,1.8833071768252676
245720,1.8778200933302622
245727,1.9663800634197033
245732,1.9227679616672515
245743,1.998144332341564
245747,1.9480254573412668
245756,1.93270473122721
245761,1.871246607153827
245762,1.9057798139763025
245769,1.9092316153928997
245771,1.845778894593405
245773,1.8901120227473331
245776,1.9674451858153352
245786,1.9388037358908494
245789,1.9092316153928997
245795,1.8989441970827199
245803,1.9574496467154587
245813,1.892090888508292
245818,1.9567825609434295
245831,1.9092316153928997
245836,1.9045325314691692
245846,1.9658268004053583
245855,1.9045325314691692
245859,1.8806780092029645
245861,1.9910085247422395
245893,1.9069763406598041
245904,1.913273523437832
245912,1.9657144052661202
245921,1.9276494538360263
245928,1.9123153100699313
245929,1.9542795469520826
245937,1.9220904558208771
245942,1.9915908248323562
245943,1.973373772071153
245947,1.928741684634749
245957,1.9123153100699313
245958,1.9799117764563723
245971,1.9527155807645498
245973,1.9664890124722665
245976,1.93270473122721
245984,1.9780858837821145
245988,1.8806780092029645
245992,1.9102966951436073
245997,1.9004418126006035
246000,1.9168112201637666
246004,1.9540897790060174
246012,1.9032303282108447
246015,1.9331600682505183
246025,1.929271258974732
246029,1.9617678753033088
246031,1.929271258974732
246033,1.888000728519536
246038,1.8806780092029645
246049,1.9032303282108447
246057,1.9667052501878022
246059,1.968656293540478
246061,1.9069763406598041
246063,1.9113237762291002
246074,1.8857394887677412
246079,1.9168112201637666
246096,1.9668125493049675
246099,1.9614956972160755
246117,1.9892434376000752
246118,1.897368812438263
246119,1.8957077816465628
246130,1.9902451171359268
246135,1.9057798139763025
246138,1.9176300211731028
246139,1.871246607153827
246141,1.9658268004053583
246143,1.9159676662632035
246152,1.9045325314691692
246153,1.9567825609434295
246157,1.9092316153928997
246164,1.9069763406598041
246165,1.9740645004837225
246177,1.9533146029854977
246195,1.9045325314691692
246200,1.9609409971133855
246201,1.9123153100699313
246209,1.9123153100699313
246215,1.9282012245765772
246223,1.8857394887677412
246228,1.9018685196168685
246233,1.970351077749247
246238,1.9150979268822288
246239,1.9485147412181714
246252,1.982829987864284
246257,1.8957077816465628
246274,1.9546544240274675
246285,1.8833071768252676
246290,1.9415367838175084
246315,1.9069763406598041
246323,1.9361388866677234
246333,1.9004418126006035
246341,1.9574496467154587
246345,1.892090888508292
246347,1.9240741320127392
246349,1.9234289416519317
246352,2.000775316558306
246371,1.892090888508292
246389,1.973217038964033
246390,1.9873659569094815
246396,1.914200444790451
246399,1.9081258300927861
246401,1.9102966951436073
246405,1.8746933680686857
246410,1.9867869408040943
246422,1.9892777278478515
246443,1.946494075424733
246447,1.9731382181454116
246451,1.9664890124722665
246461,1.9199506211707023
246466,1.892090888508292
246468,1.9168112201637666
246469,1.925921645260924
246470,1.9307985823576046
246476,1.96904497091715
246485,1.985613792234999
246487,1.9032303282108447
246497,1.9113237762291002
246507,1.9057798139763025
246509,1.934904622024329
246516,1.9168112201637666
246517,1.94457406058554
246520,1.9910085247422395
246522,1.9658268004053583
246527,1.9714944819559128
246535,1.9069763406598041
246536,1.863102814420669
246548,1.9113237762291002
246554,1.9431027069886748
246556,1.9799679337991958
246567,1.9489941063719887
246584,1.9199506211707023
246592,1.9081258300927861
246598,1.9176300211731028
246599,1.9388037358908494
246606,1.968059442815058
246611,1.9092316153928997
246614,1.9168112201637666
246624,1.9102966951436073
246629,1.9206826600809677
246632,1.9265101549043926
246638,1.946494075424733
246639,1.954839580240542
246645,1.9614956972160755
246652,1.9357340999152448
246660,1.9881108714675912
246663,1.9800797656717783
246668,1.9574496467154587
246670,1.9754496254237897
246671,1.888000728519536
246680,1.9168112201637666
246691,1.9081258300927861
246697,1.9150979268822288
246704,1.9482713629894661
246708,1.968656293540478
246717,1.8674129272810298
246720,1.8857394887677412
246728,1.9206826600809677
246742,1.8939520033627069
246745,1.9610809906167719
246756,1.8957077816465628
246758,1.959787844693488
246765,1.972577784591014
246776,1.9159676662632035
246777,1.9123153100699313
246782,1.9312884274581925
246783,1.9574496467154587
246789,1.8857394887677412
246801,1.9102966951436073
246820,1.8857394887677412
246838,1.9004418126006035
246854,1.9206826600809677
246864,1.9724147990953742
246869,1.9762100102090923
246878,1.9646753831747992
246880,1.9708866651844072
246885,1.956441463986036
246886,1.9454157610176157
246899,1.9634588298077906
246920,1.888000728519536
246927,1.941858080164857
246928,1.897368812438263
246930,1.9081258300927861
246945,1.8857394887677412
246959,1.9234289416519317
246968,1.9792249890184728
246978,1.9123153100699313
246981,1.941858080164857
246982,1.9533146029854977
246985,1.8939520033627069
246991,1.9644374992249394
246992,1.9045325314691692
246999,1.9879274381603478
247003,1.9880010303855862
247011,1.981684290667355
247015,1.9081258300927861
247019,1.9282012245765772
247024,1.9632070858041506
247025,1.914200444790451
247027,1.973373772071153
247043,1.9527155807645498
247048,1.9644374992249394
247052,1.9755900388375747
247055,1.888000728519536
247064,1.9614956972160755
247068,1.9376960976396962
247069,1.941858080164857
247070,1.9585713602087247
247085,1.8581928345514132
247090,1.971579869664726
247093,1.9113237762291002
247115,1.9069763406598041
247123,1.9609409971133855
247126,1.9206826600809677
247128,1.9384399469623914
247129,1.9004418126006035
247133,1.9555655151167868
247137,1.9213956365365865
247140,1.9448579032659559
247146,1.9069763406598041
247151,1.9081258300927861
247157,1.9092316153928997
247162,1.9191985469223944
247164,1.9697082511989925
247166,1.9840020974212205
247175,1.892090888508292
247189,1.8857394887677412
247193,1.871246607153827
247204,1.8857394887677412
247205,1.9557434341154054
247211,1.9032303282108447
247222,1.914200444790451
247224,1.9092316153928997
247239,1.9307985823576046
247241,1.9765463146070308
247242,1.8778200933302622
247251,1.9924734931428953
247266,1.9903099765141694
247268,1.972739482648753
247271,1.9619027061341758
247278,1.955919968727476
247281,1.968754140558124
247286,1.9361388866677234
247295,1.8674129272810298
247312,1.9459609769009159
247316,1.94457406058554
247320,1.976073887795849
247322,1.9220904558208771
247331,1.9206826600809677
247334,1.9675488110872674
247335,1.871246607153827
247337,1.9081258300927861
247342,1.9434041945487324
247367,1.9808450959586676
247375,1.892090888508292
247377,1.9459609769009159
247392,1.955205441859578
247395,1.9102966951436073
247402,1.9977876120875089
247410,1.9442868452228765
247425,1.9388037358908494
247432,1.9853616186775431
247435,1.9247042219653943
247438,1.9057798139763025
247441,1.9282012245765772
247442,1.8857394887677412
247448,1.9018685196168685
247453,1.9199506211707023
247455,1.9854038833383372
247457,1.9092316153928997
247460,1.9081258300927861
247477,1.9092316153928997
247499,1.888000728519536
247500,1.9150979268822288
247501,1.9159676662632035
247507,1.914200444790451
247509,1.976479505314036
247532,1.9533146029854977
247539,1.9603719493330845
247542,1.9227679616672515
247544,1.9344795183624546
247547,1.9775224515433407
247555,1.9191985469223944
247569,1.9069763406598041
247572,1.93270473122721
247577,1.981269245905728
247583,1.974805346643315
247606,1.9102966951436073
247609,1.9830224338696112
247612,1.9206826600809677
247613,1.892090888508292
247616,1.9057798139763025
247624,1.9889319008242057
247627,1.9240741320127392
247632,1.9529169892165685
247635,1.9113237762291002
247639,1.9442868452228765
247647,1.9113237762291002
247650,1.9220904558208771
247653,1.9282012245765772
247665,1.9454157610176157
247668,1.9331600682505183
247671,1.9045325314691692
247677,1.925921645260924
247686,1.9738368571254425
247687,1.9624338626712328
247688,1.9412112315305927
247694,1.8939520033627069
247697,1.863102814420669
247701,1.973760405135976
247711,1.9962820011910887
247716,1.9159676662632035
247718,1.957118575305074
247722,1.9220904558208771
247740,1.963953705812587
247743,1.9421752232551484
247745,1.9694265632072412
247749,1.9677545491100348
247754,1.9708866651844072
247763,1.8778200933302622
247767,1.9004418126006035
247768,1.9625646559703673
247772,1.8525064041561778
247783,1.9373157309159506
247788,1.9793411407515373
247789,1.9123153100699313
247791,1.9220904558208771
247792,1.8957077816465628
247798,1.9665974063071425
247799,1.9032303282108447
247804,1.9384399469623914
247805,1.9113237762291002
247812,1.8674129272810298
247831,1.888000728519536
247834,1.9199506211707023
247835,1.9102966951436073
247840,1.897368812438263
247846,1.914200444790451
247851,1.8957077816465628
247859,1.9691410237323528
247869,1.9431027069886748
247872,1.9801909595146618
247892,1.9467562359725958
247896,1.9681601015398833
247897,1.9633333231132921
247900,1.8778200933302622
247910,1.8581928345514132
247915,1.9213956365365865
247916,1.9057798139763025
247918,1.960800107113527
247923,1.9213956365365865
247925,1.9673410501852187
247944,1.959339429051524
247964,1.934904622024329
247971,1.8778200933302622
247978,1.9501514976758858
247985,1.9792249890184728
247997,1.8778200933302622
248009,1.93270473122721
248012,1.925921645260924
248014,1.9529169892165685
248017,1.918425390046945
248019,1.892090888508292
248021,1.974950311017163
248026,1.9696147771481969
248027,1.8857394887677412
248033,1.9069763406598041
248036,1.9557434341154054
248041,1.968754140558124
248047,1.9159676662632035
248070,1.9812167326918857
248094,1.9004418126006035
248098,1.9594899102074692
248100,1.9540897790060174
248106,1.9723328175462969
248111,1.9344795183624546
248123,1.9518919262855865
248125,1.9018685196168685
248136,1.9427974426278491
248144,1.8901120227473331
248148,1.9113237762291002
248149,1.9265101549043926
248158,1.888000728519536
248159,1.9227679616672515
248162,1.913273523437832
248164,1.9635836137479563
248169,1.975519954831406
248171,1.9057798139763025
248175,1.9560951389357462
248176,1.9057798139763025
248178,1.9113237762291002
248184,1.9867476910030837
248187,1.9123153100699313
248196,1.972739482648753
248198,1.9227679616672515
248201,1.9395157634143991
248202,1.9069763406598041
248205,1.9709745985610898
248219,1.8806780092029645
248220,1.9521006031495367
248226,1.9494639217306742
248227,1.918425390046945
248236,1.9102966951436073
248258,1.8957077816465628
248261,1.9092316153928997
248262,1.9176300211731028
248285,1.9560951389357462
248292,1.9331600682505183
248293,1.9045325314691692
248300,1.9820402682765155
248309,1.8833071768252676
248311,1.93360747794567
248314,1.8989441970827199
248321,1.9415367838175084
248325,1.968459220366544
248327,1.8581928345514132
248333,1.9369295212326172
248336,1.8272078510894392
248358,1.9123153100699313
248362,1.9577759092725324
248368,1.964910664902612
248388,1.9069763406598041
248390,1.9678566709839789
248399,1.9982065203284305
248405,1.888000728519536
248407,1.955919968727476
248411,1.934904622024329
248414,1.9920963252922084
248415,1.9698013079976133
248419,1.9150979268822288
248423,1.9265101549043926
248425,1.9159676662632035
248430,1.9743641023642504
248432,1.9004418126006035
248438,1.9276494538360263
248441,1.965938607140677
248442,1.871246607153827
248453,1.945138446448853
248455,1.892090888508292
248465,1.8989441970827199
248466,1.9276494538360263
248472,1.977837448172754
248485,1.9276494538360263
248486,1.9317691973413493
248489,1.9606583098329449
248501,1.9854881285946389
248517,1.9376960976396962
248525,1.892090888508292
248533,1.9914697889471478
248536,1.9870593952981943
248538,1.9302993371397117
248546,1.9632070858041506
248561,1.9714087390554644
248563,1.9045325314691692
248578,1.94457406058554
248581,1.9102966951436073
248583,1.947776974826516
248589,1.9199506211707023
248591,1.8901120227473331
248598,1.9376960976396962
248607,1.9373157309159506
248616,1.9069763406598041
248620,1.9810583323408142
248623,1.949695358089024
248643,1.925921645260924
248644,1.9312884274581925
248647,1.892090888508292
248650,1.892090888508292
248660,1.888000728519536
248662,1.913273523437832
248689,1.8272078510894392
248694,1.8989441970827199
248707,1.9376960976396962
248723,1.9113237762291002
248727,1.9265101549043926
248735,1.9745859288311638
248736,1.8674129272810298
248737,1.9617678753033088
248742,1.888000728519536
248743,1.9123153100699313
248744,1.9092316153928997
248745,1.934904622024329
248747,1.9702604531013534
248748,1.9069763406598041
248750,1.9220904558208771
248751,1.8525064041561778
248753,1.8989441970827199
248755,1.9521006031495367
248756,1.932241200732701
248762,1.914200444790451
248764,1.8939520033627069
248765,1.9664890124722665
248767,1.9206826600809677
248785,1.9427974426278491
248788,1.9633333231132921
248789,1.976479505314036
248792,1.994684347068857
248794,1.9489941063719887
248795,1.964317564514848
248805,1.9361388866677234
248811,1.958256566969191
248816,1.9544677540239728
248820,1.9113237762291002
248832,1.972739482648753
248835,1.9032303282108447
248846,1.9395157634143991
248848,1.929271258974732
248851,1.9793411407515373
248857,1.9102966951436073
248895,1.9503762814081578
248896,1.9577759092725324
248902,1.9462290093011607
248904,1.9585713602087247
248906,1.934904622024329
248907,1.888000728519536
248918,1.9265101549043926
248919,1.9282012245765772
248923,1.8833071768252676
248925,1.9357340999152448
248930,1.9206826600809677
248949,1.9415367838175084
248950,1.9832602968582302
248956,1.9159676662632035
248962,1.9826355863235101
248967,1.960800107113527
248983,1.9373157309159506
248984,1.9467562359725958
248990,1.9227679616672515
248992,1.9434041945487324
248997,1.9645567698324582
248998,1.8746933680686857
249001,1.9911017256637995
249005,1.9317691973413493
249012,1.9199506211707023
249019,1.996072556464401
249022,1.9307985823576046
249032,1.9888969564389212
249038,1.9373157309159506
249045,1.985613792234999
249048,1.9168112201637666
249052,1.8939520033627069
249055,1.96904497091715
249058,1.897368812438263
249076,1.892090888508292
249077,1.9317691973413493
249081,1.9606583098329449
249084,1.9253198575786312
249086,1.8581928345514132
249089,1.960227363572211
249097,1.9312884274581925
249098,1.9113237762291002
249106,1.9253198575786312
249111,1.9057798139763025
249115,1.9512544005699943
249118,1.914200444790451
249121,1.9744383151974214
249124,1.9797423283404552
249129,1.9585713602087247
249145,1.9391622951831007
249147,1.9069763406598041
249154,1.918425390046945
249159,1.9227679616672515
249162,1.914200444790451
249175,1.9045325314691692
249184,1.9057798139763025
249185,1.9645567698324582
249195,1.990342319546268
249211,1.929271258974732
249215,1.9234289416519317
249238,1.9213956365365865
249249,1.957118575305074
249252,1.9265101549043926
249286,1.952512399954119
249294,1.9823897772173829
249309,1.81321430870177
249311,1.9681601015398833
249312,1.892090888508292
249314,1.9057798139763025
249334,1.914200444790451
249341,1.9227679616672515
249347,1.8746933680686857
249349,1.954839580240542
249351,1.9150979268822288
249366,1.959339429051524
249372,1.8989441970827199
249382,1.9265101549043926
249387,1.9365372988388614
249399,1.9482713629894661
249418,1.938070784231412
249422,1.8778200933302622
249423,1.9788129541847312
249425,1.9234289416519317
249432,1.8939520033627069
249433,1.9612200982212846
249439,1.914200444790451
249442,1.8939520033627069
249444,1.9562689643034925
249451,1.9424883121849257
249465,1.9560951389357462
249479,1.9738368571254425
249481,1.9508194702064496
249483,1.9721678645897531
249485,1.9312884274581925
249489,1.8806780092029645
249497,1.9826355863235101
249507,1.959639377862715
249512,1.940881316862804
249523,1.9650273464579597
249529,1.9102966951436073
249531,1.9150979268822288
249545,1.8746933680686857
249554,1.9772667995591209
249559,1.968059442815058
249561,1.9431027069886748
249568,1.9113237762291002
249569,1.929271258974732
249578,1.9069763406598041
249580,1.8778200933302622
249601,1.9562689643034925
249610,1.9764124716469982
249612,1.9270859227253876
249626,1.9439961815925082
249633,1.946494075424733
249639,1.9373157309159506
249644,1.8806780092029645
249655,1.9018685196168685
249665,1.9625646559703673
249670,1.8746933680686857
249674,1.8939520033627069
249678,1.9569511945874554
249681,1.9572847203715047
249688,1.9660498312014654
249696,1.913273523437832
249705,1.9270859227253876
249710,1.9726587933602304
249724,1.9317691973413493
249732,1.9191985469223944
249747,1.9533146029854977
249749,1.8778200933302622
249758,1.955919968727476
249771,1.9302993371397117
249787,1.9240741320127392
249797,1.9398642738509526
249810,1.9220904558208771
249811,1.959639377862715
249814,1.9092316153928997
249828,1.9092316153928997
249836,1.9485147412181714
249837,1.934904622024329
249841,1.892090888508292
249848,1.9610809906167719
249850,1.9787533800054995
249856,1.8833071768252676
249866,1.9619027061341758
249868,1.96308010989425
249874,1.9247042219653943
249875,1.9668125493049675
249876,1.9697082511989925
249879,1.8957077816465628
249881,1.8989441970827199
249899,1.9632070858041506
249902,1.9603719493330845
249904,1.897368812438263
249908,1.9069763406598041
249911,1.9388037358908494
249915,1.9331600682505183
249916,1.8857394887677412
249931,1.9677545491100348
249934,1.918425390046945
249940,1.9884006214451206
249947,1.9721678645897531
249957,1.9527155807645498
249963,1.9544677540239728
249982,1.8833071768252676
249995,1.9081258300927861
250008,1.8989441970827199
250010,1.8939520033627069
250011,1.9395157634143991
250016,1.9018685196168685
250024,1.9713226381920916
250037,1.9018685196168685
250045,1.96308010989425
250049,1.9391622951831007
250050,1.9092316153928997
250059,1.9454157610176157
250068,1.957118575305074
250086,1.9482713629894661
250087,1.9057798139763025
250098,1.9514688577625314
250102,1.9032303282108447
250105,1.8857394887677412
250111,1.9505989263562233
250113,1.9213956365365865
250115,1.9820905890024412
250117,1.9340472139920224
250121,1.9057798139763025
250144,1.892090888508292
250171,1.8939520033627069
250173,1.9421752232551484
250195,1.9542795469520826
250199,1.8857394887677412
250203,1.913273523437832
250207,1.9302993371397117
250215,1.8746933680686857
250229,1.9834016041362537
250233,1.9805752103105216
250240,1.9521006031495367
250242,1.9069763406598041
250247,1.9632070858041506
250250,1.9609409971133855
250253,1.9123153100699313
250258,1.8939520033627069
250275,1.9678566709839789
250282,1.8806780092029645
250293,1.9855719977319652
250306,1.9877421646796887
250317,1.9045325314691692
250321,1.9113237762291002
250327,1.9395157634143991
250329,1.9747324719819037
250330,1.9240741320127392
250335,1.958256566969191
250336,1.8939520033627069
250341,1.9092316153928997
250348,1.9767454101761077
250357,1.897368812438263
250372,1.9773310220066358
250373,1.9297903495960314
250377,1.9045325314691692
250382,1.949695358089024
250389,1.9123153100699313
250401,1.9775224515433407
250403,1.9901473918760375
250412,1.8901120227473331
250414,1.8939520033627069
250417,1.9505989263562233
250419,1.9681601015398833
250430,1.9213956365365865
250440,1.9123153100699313
250442,1.9709745985610898
250454,1.9092316153928997
250455,1.9600818254380667
250481,1.999288870802546
250493,1.9621698991865764
250503,1.9954529621188724
250508,1.9081258300927861
250510,1.9510379496809878
250512,1.9784527726671794
250518,1.925921645260924
250526,1.9168112201637666
250529,1.9369295212326172
250543,1.968059442815058
250546,1.9004418126006035
250552,1.94457406058554
250553,1.9516813552762025
250572,1.9405469294307611
250574,1.9885081129999247
250578,1.8939520033627069
250586,1.9654878264424018
250588,1.9512544005699943
250593,1.9744383151974214
250599,1.959639377862715
250600,1.9521006031495367
250608,1.9353227455891366
250613,1.9730590915564281
250619,1.9678566709839789
250621,1.928741684634749
250622,1.9227679616672515
250626,1.9868261080285234
250629,1.914200444790451
250633,1.9220904558208771
250647,1.9652588231481967
250670,1.9492301855057241
250676,1.9398642738509526
250683,1.9482713629894661
250685,1.9840475126888826
250701,1.949695358089024
250708,1.9123153100699313
250713,1.9693318161664377
250718,1.9719179229233768
250722,1.9018685196168685
250739,1.955205441859578
250745,1.918425390046945
250746,1.8674129272810298
250751,1.9610809906167719
250756,1.9569511945874554
250760,1.9467562359725958
250761,1.9766792656573233
250767,1.8989441970827199
250772,1.952512399954119
250778,1.968754140558124
250779,1.9168112201637666
250798,1.9709745985610898
250807,1.892090888508292
250808,1.914200444790451
250810,1.9253198575786312
250822,1.9176300211731028
250848,1.9691410237323528
250859,1.9168112201637666
250861,1.9227679616672515
250863,1.871246607153827
250866,1.978392096570019
250872,1.972577784591014
250875,1.9510379496809878
250885,1.96308010989425
250889,1.871246607153827
250903,1.9365372988388614
250904,1.9004418126006035
250914,1.9395157634143991
250916,1.955205441859578
250923,1.9365372988388614
250929,1.9227679616672515
250931,2.0008285886831434
250934,1.914200444790451
250936,1.9018685196168685
250941,1.934904622024329
250942,1.9800239299165943
250952,1.9866689423647086
250953,1.9159676662632035
250962,1.888000728519536
250964,1.9045325314691692
250971,1.976073887795849
250981,1.9612200982212846
250986,1.9092316153928997
250988,1.892090888508292
251008,1.9057798139763025
251009,1.897368812438263
251012,1.9297903495960314
251021,1.8806780092029645
251028,1.9533146029854977
251033,1.914200444790451
251036,1.9220904558208771
251037,1.9276494538360263
251051,1.9081258300927861
251058,1.9234289416519317
251063,1.8939520033627069
251064,1.9102966951436073
251081,1.8778200933302622
251089,1.9533146029854977
251095,1.897368812438263
251098,1.9206826600809677
251107,1.8857394887677412
251111,1.9213956365365865
251116,1.9206826600809677
251123,1.973217038964033
251131,1.9572847203715047
251140,1.9159676662632035
251146,1.962694668755314
251154,1.9566126567418738
251158,1.9373157309159506
251168,1.9739889028056055
251187,1.9199506211707023
251188,1.9004418126006035
251189,2.0082180039974853
251191,1.977137728239446
251192,1.914200444790451
251212,1.9069763406598041
251214,1.9398642738509526
251219,1.9861488084054257
251239,1.9605155942963801
251246,1.913273523437832
251250,1.8806780092029645
251251,1.9776490520465915
251285,1.9045325314691692
251299,1.9176300211731028
251306,1.9159676662632035
251310,1.9227679616672515
251322,1.9176300211731028
251323,1.9253198575786312
251324,1.9784527726671794
251331,1.9004418126006035
251343,1.9514688577625314
251347,1.956441463986036
251353,1.9527155807645498
251358,1.97600547775484
251360,1.8957077816465628
251365,1.9874039233835592
251366,1.9018685196168685
251367,1.9247042219653943
251372,1.9045325314691692
251375,1.8525064041561778
251378,1.9081258300927861
251397,1.948755640097765
251412,1.914200444790451
251420,1.8857394887677412
251421,1.9032303282108447
251427,1.9123153100699313
251430,1.982829987864284
251433,1.9650273464579597
251435,1.9767454101761077
251444,1.9199506211707023
251448,1.9677545491100348
251449,1.9247042219653943
251450,1.9752371486036733
251452,1.9373157309159506
251455,1.9092316153928997
251463,1.9711493513320328
251465,1.8901120227473331
251472,1.973217038964033
251475,1.8939520033627069
251476,1.9113237762291002
251481,1.8939520033627069
251482,1.9176300211731028
251487,1.9365372988388614
251491,1.9191985469223944
251495,1.9159676662632035
251496,1.9234289416519317
251498,1.8857394887677412
251509,1.9369295212326172
251516,1.892090888508292
251518,1.949695358089024
